Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
small-subunit processome (GO:0032040)	7/37	0.0010995686773405703	0.029288511132798827	0	0	5.024040632054176	34.22797135238676	PDCD11;WDR3;HEATR1;NOC4L;UTP20;PWP2;DCAF13
preribosome, large subunit precursor (GO:0030687)	5/23	0.0030159874913032046	0.07364036124598658	0	0	5.971283783783784	34.6563038786966	BOP1;EIF6;MAK16;RRP1B;MDN1
actin-based cell projection (GO:0098858)	10/83	0.0038108866023572547	0.08589152111466736	0	0	2.952884779472223	16.447253482188156	SLC9A3R1;MYO1B;MYO1C;ANGPT1;RUFY3;MYO3A;SPATA13;FSCN1;MSN;EZR
nuclear membrane (GO:0031965)	18/204	0.004684110900964653	0.0980317495701888	0	0	2.0926451612903225	11.224067970043455	NDC1;TMEM120B;RIF1;WDR3;TXLNG;NUP153;GLE1;CDH5;TMX4;NUP50;DHX37;CLCA2;BCL2;SH3BGRL2;NSMF;TNRC18;SLC16A3;KPNB1
cell-cell junction (GO:0005911)	22/271	0.005192355041735995	0.10142400181524311	0	0	1.912937628816068	10.063138322073124	JAG1;HEG1;SORBS1;CDC42BPB;CLDN1;CDH6;RAP1B;PNN;TIAM1;CDH5;GJA1;DLG1;PTK7;CTNNA1;FSCN1;FAT2;PLPP3;PAK2;S100A11;JCAD;EPHA2;TJP2
microvillus (GO:0005902)	7/57	0.013089366375385126	0.23183533353471672	0	0	3.0112641083521443	13.056705984539123	SLC9A3R1;MYO1B;MYO1C;ANGPT1;FSCN1;MSN;EZR
filopodium (GO:0030175)	7/58	0.014329549299794664	0.23183533353471672	0	0	2.9520647988314965	12.532788854974465	MYO1B;RUFY3;MYO3A;SPATA13;FSCN1;MSN;EZR
membrane raft (GO:0045121)	14/163	0.0146230965795632	0.23183533353471672	0	0	2.0264944147941146	8.562249042763355	ANGPT1;SRC;ERLIN2;SORBS1;SLC6A4;TGFBR2;RAP1B;GJA1;ARC;MYO1C;PRKAR1A;KDR;EZR;PLPP3
cell-cell contact zone (GO:0044291)	6/47	0.017568264833342805	0.23183533353471672	0	0	3.1455990320895317	12.713445366906772	TIAM1;GJA1;DLG1;DES;PIK3CA;TJP2
external side of apical plasma membrane (GO:0098591)	2/5	0.018198678059039197	0.23183533353471672	0	0	14.294051627384961	57.267778802033746	ABCC4;SLC38A1
NatA complex (GO:0031415)	2/5	0.018198678059039197	0.23183533353471672	0	0	14.294051627384961	57.267778802033746	NAA50;NAA15
phosphatidylinositol 3-kinase complex, class I (GO:0097651)	2/5	0.018198678059039197	0.23183533353471672	0	0	14.294051627384961	57.267778802033746	PIK3CA;PIK3R5
sorting endosome (GO:0097443)	2/5	0.018198678059039197	0.23183533353471672	0	0	14.294051627384961	57.267778802033746	NRP1;KDR
cytoskeleton (GO:0005856)	38/600	0.019580700145141856	0.2390477142719402	0	0	1.4665875840253064	5.76839824832658	USP10;SMG7;PPP1R9A;ADD3;MYLK3;RHOBTB1;MYLK;RHOBTB2;SLC9A3R1;NUDCD2;SIPA1L1;CALD1;ARHGDIB;MDN1;MPZL2;NDC1;ACTR2;DTNA;AUTS2;SEPTIN5;HAUS3;MSN;CDC42BPB;KLHL4;LRPPRC;ARHGAP32;MYO1B;ARC;MYO1C;DES;TEC;CTTN;FSCN1;SPRY2;NSMF;TNIK;P4HB;EZR
focal adhesion (GO:0005925)	26/387	0.02560580649968726	0.2714487233251477	0	0	1.5572403965659916	5.707186603093002	NRP1;ITGB5;SRC;CLTC;FHL2;FHL3;SLC6A4;MRC2;EFNB2;GJA1;XIRP1;CTNNA1;HSPA9;ACTR2;ITGA4;SPRY4;HMGA1;MSN;SORBS1;CTTN;PTPRA;PTK7;P4HB;LAP3;EZR;EPHA2
collagen type IV trimer (GO:0005587)	2/6	0.02649649211284053	0.2714487233251477	0	0	10.719977553310887	38.921482688420085	COL4A2;COL4A1
platelet dense granule membrane (GO:0031088)	2/6	0.02649649211284053	0.2714487233251477	0	0	10.719977553310887	38.921482688420085	ABCC4;ITPR1
TORC1 complex (GO:0031931)	2/6	0.02649649211284053	0.2714487233251477	0	0	10.719977553310887	38.921482688420085	RPTOR;SMG1
actin cytoskeleton (GO:0015629)	22/316	0.026866938486106766	0.2714487233251477	0	0	1.616274983012723	5.84583839688702	NDC1;ACTR2;AUTS2;SLC2A1;ASAP1;PPP1R9A;MYLK3;MYLK;SLC9A3R1;ARHGAP32;ARC;MYO1B;SIPA1L1;MYO1C;SH3PXD2A;CTTN;CALD1;SH3PXD2B;FSCN1;SPRY2;ADAM8;EZR
cell-substrate junction (GO:0030055)	26/394	0.031000695544201252	0.30277345981503223	0	0	1.5270485432024472	5.304578215717865	NRP1;ITGB5;SRC;CLTC;FHL2;FHL3;SLC6A4;MRC2;EFNB2;GJA1;XIRP1;CTNNA1;HSPA9;ACTR2;ITGA4;SPRY4;HMGA1;MSN;SORBS1;CTTN;PTPRA;PTK7;P4HB;LAP3;EZR;EPHA2
dense core granule (GO:0031045)	3/16	0.03215889230017508	0.3039534014177838	0	0	4.9509075194468455	17.01659728389001	CRHBP;SLC6A9;ADAM8
tight junction (GO:0070160)	8/85	0.035881602224292465	0.31972641165849175	0	0	2.234059725585149	7.433902071650979	CDH5;GJA1;DLG1;TBCD;AMOTL2;CLDN1;EPHA2;TJP2
protein kinase complex (GO:1902911)	2/7	0.03601014192740692	0.31972641165849175	0	0	8.575533108866443	28.504683239166297	IRS1;MAP3K5
extracellular membrane-bounded organelle (GO:0065010)	6/56	0.03803812395817159	0.3277991270513022	0	0	2.578173618940248	8.428478465613123	LFNG;ARC;TFRC;CLTC;COL12A1;FBLN2
RNA polymerase III complex (GO:0005666)	3/18	0.04388093229064237	0.36734609031880616	0	0	4.290337078651685	13.41277525568109	POLR3A;POLR3B;POLR3E
ESC/E(Z) complex (GO:0035098)	2/8	0.046614760858574536	0.36790854165113396	0	0	7.145903479236813	21.908182655254564	SUZ12;EED
extracellular vesicle (GO:1903561)	6/59	0.04726221929439837	0.36790854165113396	0	0	2.4318563740401182	7.422132774583981	LFNG;ARC;TFRC;CLTC;COL12A1;FBLN2
intercalated disc (GO:0014704)	4/31	0.047715100964993484	0.36790854165113396	0	0	3.17960254968129	9.673964124667057	GJA1;DLG1;DES;PIK3CA
dendrite (GO:0030425)	18/270	0.059445711359991445	0.4466049597045511	0	0	1.5391836734693878	4.344641129257594	EPHA5;CHRM2;EPHA4;FARP1;GABRA5;CHRNA4;PLK2;LRP2;TRAK1;PPP1R9A;LAMP5;CRHBP;RUFY3;PNOC;NSMF;APOD;ZC3H14;KPNA1
microtubule (GO:0005874)	13/182	0.06467681483139225	0.4737576686399482	0	0	1.6554195804195804	4.533122330892315	CCT2;TUBAL3;BOD1L1;TBCD;RMDN3;MID2;LRPPRC;EML4;CRHBP;DLG1;MTA1;KIF26A;CCT5
ion channel complex (GO:0034702)	4/35	0.06917738820218439	0.48740604386904796	0	0	2.7687506803585036	7.395557972413055	CHRNA4;LRRC8C;LRRC8D;LRRC8B
ISWI-type complex (GO:0031010)	2/10	0.07064043903430321	0.48740604386904796	0	0	5.358866442199775	14.201813339747389	SMARCA5;BAZ1A
adherens junction (GO:0005912)	10/132	0.07153057981695926	0.48740604386904796	0	0	1.7623414960176744	4.648405207185033	CDH6;CDH5;DLG1;JAG1;CTNNA1;FAT2;SORBS1;PLPP3;JCAD;S100A11
preribosome, small subunit precursor (GO:0030688)	2/11	0.08385321311322858	0.558386169140363	0	0	4.763187429854097	11.806453007600007	NOC4L;UTP20
clathrin-coated endocytic vesicle membrane (GO:0030669)	6/69	0.08724920550982426	0.5680892714306335	0	0	2.0447737155741663	4.98717615003131	CHRM2;TFRC;FZD5;CLTC;ROR2;LRP2
clathrin-coated vesicle membrane (GO:0030665)	7/90	0.1073394556678376	0.6709863562806115	0	0	1.810873289999728	4.04143273266365	CHRM2;TFRC;FZD5;GAD1;CLTC;ROR2;LRP2
mitochondrial outer membrane (GO:0005741)	9/126	0.11106170119374645	0.6709863562806115	0	0	1.6524538809606684	3.6315472720823845	TOMM70;FAM210B;BCL2L10;GPAM;BCL2;RMDN3;MFN2;ACSL4;MIEF1
mitotic spindle microtubule (GO:1990498)	2/13	0.11221273535068248	0.6709863562806115	0	0	3.8967452300785634	8.523579917902753	CLTC;HAUS3
RISC complex (GO:0016442)	2/13	0.11221273535068248	0.6709863562806115	0	0	3.8967452300785634	8.523579917902753	DDX6;XPO5
recycling endosome membrane (GO:0055038)	5/58	0.11624006509903996	0.6811667814803742	0	0	2.0242648308686046	4.356415686056155	LAMP5;SLC9A6;FZD7;ATP13A3;ABCB11
bicellular tight junction (GO:0005923)	6/78	0.13510489321489433	0.699240387972067	0	0	1.7883314543404736	3.5797098954688114	CDH5;DLG1;TBCD;AMOTL2;CLDN1;TJP2
PRC1 complex (GO:0035102)	2/15	0.14260677058359855	0.699240387972067	0	0	3.2969006302339636	6.421255633693439	PCGF5;BMI1
prespliceosome (GO:0071010)	2/15	0.14260677058359855	0.699240387972067	0	0	3.2969006302339636	6.421255633693439	SF3A1;LUC7L2
U2-type prespliceosome (GO:0071004)	2/15	0.14260677058359855	0.699240387972067	0	0	3.2969006302339636	6.421255633693439	SF3A1;LUC7L2
P-body (GO:0000932)	6/80	0.14714225999590635	0.699240387972067	0	0	1.7398153508638288	3.3341045515077687	TRIM71;EIF4ENIF1;DDX6;CNOT7;CAPRIN1;ZFP36L1
apical junction complex (GO:0043296)	7/98	0.1482522693223647	0.699240387972067	0	0	1.6509810731029693	3.151458602318849	CDH5;DLG1;TBCD;AMOTL2;SORBS1;CLDN1;TJP2
cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	3/30	0.14831228930123702	0.699240387972067	0	0	2.3820224719101124	4.5459354502324905	CCND1;CCNE1;CDK12
polysomal ribosome (GO:0042788)	3/30	0.14831228930123702	0.699240387972067	0	0	2.3820224719101124	4.5459354502324905	LARP1;NUFIP2;LARP4B
secondary lysosome (GO:0005767)	2/16	0.1583850467637546	0.699240387972067	0	0	3.061247394580728	5.641040796436728	CRHBP;ADAM8
microtubule cytoskeleton (GO:0015630)	19/331	0.15844327335449468	0.699240387972067	0	0	1.3095735785953178	2.4127042058083226	CCT2;TUBAL3;CLTC;SEPTIN5;TBCD;NEDD9;HAUS3;KLHL4;SPATA5;LRPPRC;MID2;EML4;CRHBP;DLG1;NUDCD2;MTA1;KIF26A;SPRY2;CCT5
catenin complex (GO:0016342)	3/31	0.1590905634676192	0.699240387972067	0	0	2.296829855537721	4.222220193499313	CDH6;CDH5;CTNNA1
plasma membrane raft (GO:0044853)	6/82	0.1596456000272711	0.699240387972067	0	0	1.693852726517534	3.1078791537928265	IRS1;PRKAR1A;SRC;EZR;LRP8;TGFBR2
intermediate filament cytoskeleton (GO:0045111)	6/84	0.1725907008293085	0.699240387972067	0	0	1.6502471598300235	2.8992076433907945	PNN;DTNA;DES;USP10;SMG7;MDN1
polymeric cytoskeletal fiber (GO:0099513)	15/256	0.1728929078028732	0.699240387972067	0	0	1.337394493331695	2.3472382140974917	CCT2;TUBAL3;TBCD;LRPPRC;MID2;EML4;CRHBP;PNN;DLG1;MYO1B;MTA1;CTTN;KIF26A;EZR;CCT5
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	4/49	0.17434355749795402	0.699240387972067	0	0	1.9059617547806524	3.329195731143254	LAMP5;TMED10;TMED7;PLPP3
endolysosome membrane (GO:0036020)	2/17	0.17446482531979435	0.699240387972067	0	0	2.857014590347924	4.988439275646163	CLTC;CLEC16A
clathrin-coated endocytic vesicle (GO:0045334)	6/85	0.17922088782796863	0.699240387972067	0	0	1.6292723302841323	2.800941081253904	CHRM2;TFRC;FZD5;CLTC;ROR2;LRP2
organelle outer membrane (GO:0031968)	9/142	0.18472492789308062	0.699240387972067	0	0	1.452437655224033	2.453003708432341	TOMM70;FAM210B;BCL2L10;GPAM;BCL2;RMDN3;MFN2;ACSL4;MIEF1
GABA-ergic synapse (GO:0098982)	2/18	0.19078781737461767	0.699240387972067	0	0	2.67831088664422	4.436872063624615	SLITRK1;ATP2B1
basement membrane (GO:0005604)	4/52	0.20165542695587507	0.699240387972067	0	0	1.7865579302587176	2.8606273487166947	EGFLAM;COL4A1;LAMA4;NTN1
alpha DNA polymerase:primase complex (GO:0005658)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	POLA1
cardiac myofibril (GO:0097512)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	DES
CD95 death-inducing signaling complex (GO:0031265)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	FAF1
intrinsic component of presynaptic membrane (GO:0098889)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	ATP2B1
MPP7-DLG1-LIN7 complex (GO:0097025)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	DLG1
NURF complex (GO:0016589)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	SMARCA5
PAM complex, Tim23 associated import motor (GO:0001405)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	GRPEL2
phagolysosome (GO:0032010)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	ADAM8
Sec61 translocon complex (GO:0005784)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	SEC61A1
spermatoproteasome complex (GO:1990111)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	PSME4
tRNA methyltransferase complex (GO:0043527)	1/5	0.20420242420578252	0.699240387972067	0	0	5.353979820627803	8.505565249734172	WDR4
early endosome (GO:0005769)	15/266	0.21130217156773987	0.699240387972067	0	0	1.283431195491383	1.9950502558562615	EPHA4;NRP1;FZD5;WNT3A;USP10;CXCR4;TRAK1;HSPD1;LAMP5;LAPTM4B;MYO1B;SLC9A6;KDR;ANKFY1;ATP13A3
vesicle (GO:0031982)	13/226	0.21179062011250593	0.699240387972067	0	0	1.310403329065301	2.0339518747449232	TFRC;GAD1;COL12A1;CLTC;CLEC16A;MSN;FBLN2;LFNG;SLC9A3R1;ARC;MYO1B;MYO1C;EZR
condensed chromosome (GO:0000793)	4/54	0.22052257832489133	0.699240387972067	0	0	1.7149156355455568	2.5925326181178248	RAD50;RIF1;SMARCA5;LRPPRC
condensed nuclear chromosome (GO:0000794)	2/20	0.22395296115620816	0.699240387972067	0	0	2.3804713804713806	3.5619451364321284	RAD50;LRPPRC
U2 snRNP (GO:0005686)	2/20	0.22395296115620816	0.699240387972067	0	0	2.3804713804713806	3.5619451364321284	SF3A1;SNRPA1
serine/threonine protein kinase complex (GO:1902554)	3/37	0.22792090606791315	0.699240387972067	0	0	1.8909120951751488	2.7961987661426275	CCND1;CCNE1;CDK12
cytoplasmic side of plasma membrane (GO:0009898)	4/55	0.23012637021374655	0.699240387972067	0	0	1.6812016145040694	2.46989815512227	RGS2;DLG1;RASA3;EZR
cortical endoplasmic reticulum (GO:0032541)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	STIMATE
Cul5-RING ubiquitin ligase complex (GO:0031466)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	ANKRD9
cyclin/CDK positive transcription elongation factor complex (GO:0008024)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	CDK12
nuclear envelope lumen (GO:0005641)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	CCAR1
sex chromosome (GO:0000803)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	PCGF5
transcription factor TFIIIC complex (GO:0000127)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	GTF3C4
uniplex complex (GO:1990246)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	MCU
zonula adherens (GO:0005915)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	SORBS1
zymogen granule (GO:0042588)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	TMED10
zymogen granule membrane (GO:0042589)	1/6	0.23974362249769882	0.699240387972067	0	0	4.282959641255605	6.116859427107261	TMED10
mitochondrial outer membrane translocase complex (GO:0005742)	2/21	0.2407003471808643	0.699240387972067	0	0	2.2550652726091323	3.2116695804534996	HSPA9;TOMM70
platelet dense granule (GO:0042827)	2/21	0.2407003471808643	0.699240387972067	0	0	2.2550652726091323	3.2116695804534996	ABCC4;ITPR1
